split,stable_source_image_id,sequence_id,image_path,mask_path,component_id,area_pixels,bbox_left,bbox_top,bbox_width,bbox_height,centroid_x,centroid_y,aspect_ratio,border_touching,tiny_component,very_large_component,unusual_aspect_ratio
train,NLA_408420242EDR_F0051070NCAM00218M1,F0051070NCAM00218M1,msl/ncam/images/edr/NLA_408420242EDR_F0051070NCAM00218M1.JPG,msl/ncam/labels/train/NLA_408420242EDR_F0051070NCAM00218M1.png,2,3730,225,196,107,53,280.88874,220.392761,2.018868,False,False,False,False
train,NLA_408420242EDR_F0051070NCAM00218M1,F0051070NCAM00218M1,msl/ncam/images/edr/NLA_408420242EDR_F0051070NCAM00218M1.JPG,msl/ncam/labels/train/NLA_408420242EDR_F0051070NCAM00218M1.png,3,2464,550,224,75,49,585.488636,247.727679,1.530612,False,False,False,False
train,NLA_408420278EDR_F0051070NCAM00218M1,F0051070NCAM00218M1,msl/ncam/images/edr/NLA_408420278EDR_F0051070NCAM00218M1.JPG,msl/ncam/labels/train/NLA_408420278EDR_F0051070NCAM00218M1.png,1,21510,484,375,344,88,659.06569,420.739656,3.909091,False,False,False,False
train,NLA_408420278EDR_F0051070NCAM00218M1,F0051070NCAM00218M1,msl/ncam/images/edr/NLA_408420278EDR_F0051070NCAM00218M1.JPG,msl/ncam/labels/train/NLA_408420278EDR_F0051070NCAM00218M1.png,2,77,809,458,18,14,819.220779,466.090909,1.285714,False,False,False,False
train,NLA_408420313EDR_F0051070NCAM00218M1,F0051070NCAM00218M1,msl/ncam/images/edr/NLA_408420313EDR_F0051070NCAM00218M1.JPG,msl/ncam/labels/train/NLA_408420313EDR_F0051070NCAM00218M1.png,1,316,9,421,6,72,11.651899,456.155063,0.083333,False,False,False,True
train,NLA_408420313EDR_F0051070NCAM00218M1,F0051070NCAM00218M1,msl/ncam/images/edr/NLA_408420313EDR_F0051070NCAM00218M1.JPG,msl/ncam/labels/train/NLA_408420313EDR_F0051070NCAM00218M1.png,2,8804,15,422,148,76,81.858701,454.599614,1.947368,False,False,False,False
train,NLA_408420399EDR_F0051070NCAM00218M1,F0051070NCAM00218M1,msl/ncam/images/edr/NLA_408420399EDR_F0051070NCAM00218M1.JPG,msl/ncam/labels/train/NLA_408420399EDR_F0051070NCAM00218M1.png,1,16272,551,165,395,76,719.93369,210.360804,5.197368,False,False,False,True
train,NLA_408507666EDR_F0051216NCAM00219M1,F0051216NCAM00219M1,msl/ncam/images/edr/NLA_408507666EDR_F0051216NCAM00219M1.JPG,msl/ncam/labels/train/NLA_408507666EDR_F0051216NCAM00219M1.png,1,14,421,195,14,1,427.5,195.0,14.0,False,True,False,True
train,NLA_408507666EDR_F0051216NCAM00219M1,F0051216NCAM00219M1,msl/ncam/images/edr/NLA_408507666EDR_F0051216NCAM00219M1.JPG,msl/ncam/labels/train/NLA_408507666EDR_F0051216NCAM00219M1.png,2,399,584,196,50,15,613.493734,203.092732,3.333333,False,False,False,False
train,NLA_408507666EDR_F0051216NCAM00219M1,F0051216NCAM00219M1,msl/ncam/images/edr/NLA_408507666EDR_F0051216NCAM00219M1.JPG,msl/ncam/labels/train/NLA_408507666EDR_F0051216NCAM00219M1.png,3,2223,341,198,87,33,381.919028,216.231219,2.636364,False,False,False,False
train,NLA_408507666EDR_F0051216NCAM00219M1,F0051216NCAM00219M1,msl/ncam/images/edr/NLA_408507666EDR_F0051216NCAM00219M1.JPG,msl/ncam/labels/train/NLA_408507666EDR_F0051216NCAM00219M1.png,4,483,766,201,34,24,780.496894,214.641822,1.416667,False,False,False,False
train,NLA_408507666EDR_F0051216NCAM00219M1,F0051216NCAM00219M1,msl/ncam/images/edr/NLA_408507666EDR_F0051216NCAM00219M1.JPG,msl/ncam/labels/train/NLA_408507666EDR_F0051216NCAM00219M1.png,5,1919,129,219,63,40,159.340803,239.968734,1.575,False,False,False,False
train,NLA_408507666EDR_F0051216NCAM00219M1,F0051216NCAM00219M1,msl/ncam/images/edr/NLA_408507666EDR_F0051216NCAM00219M1.JPG,msl/ncam/labels/train/NLA_408507666EDR_F0051216NCAM00219M1.png,6,9435,855,558,138,114,926.863593,618.027769,1.210526,False,False,False,False
train,NLA_408583749EDR_F0051216NCAM06844M1,F0051216NCAM06844M1,msl/ncam/images/edr/NLA_408583749EDR_F0051216NCAM06844M1.JPG,msl/ncam/labels/train/NLA_408583749EDR_F0051216NCAM06844M1.png,1,3402,184,380,88,52,226.922986,404.880952,1.692308,False,False,False,False
train,NLA_408583749EDR_F0051216NCAM06844M1,F0051216NCAM06844M1,msl/ncam/images/edr/NLA_408583749EDR_F0051216NCAM06844M1.JPG,msl/ncam/labels/train/NLA_408583749EDR_F0051216NCAM06844M1.png,2,15460,139,439,214,157,267.234605,506.295537,1.363057,False,False,False,False
train,NLA_408589361EDR_F0051348NCAM03894M1,F0051348NCAM03894M1,msl/ncam/images/edr/NLA_408589361EDR_F0051348NCAM03894M1.JPG,msl/ncam/labels/train/NLA_408589361EDR_F0051348NCAM03894M1.png,1,4216,660,270,172,41,726.845114,285.057163,4.195122,False,False,False,True
train,NLA_408589361EDR_F0051348NCAM03894M1,F0051348NCAM03894M1,msl/ncam/images/edr/NLA_408589361EDR_F0051348NCAM03894M1.JPG,msl/ncam/labels/train/NLA_408589361EDR_F0051348NCAM03894M1.png,2,6933,52,309,157,65,121.401702,342.112217,2.415385,False,False,False,False
train,NLA_408589416EDR_F0051348NCAM03894M1,F0051348NCAM03894M1,msl/ncam/images/edr/NLA_408589416EDR_F0051348NCAM03894M1.JPG,msl/ncam/labels/train/NLA_408589416EDR_F0051348NCAM03894M1.png,1,19362,261,227,393,115,483.95362,285.626175,3.417391,False,False,False,False
train,NLA_408594886EDR_F0051398NCAM00220M1,F0051398NCAM00220M1,msl/ncam/images/edr/NLA_408594886EDR_F0051398NCAM00220M1.JPG,msl/ncam/labels/train/NLA_408594886EDR_F0051398NCAM00220M1.png,1,17948,785,330,233,100,908.484678,379.791063,2.33,False,False,False,False
train,NLA_408594921EDR_F0051398NCAM00220M1,F0051398NCAM00220M1,msl/ncam/images/edr/NLA_408594921EDR_F0051398NCAM00220M1.JPG,msl/ncam/labels/train/NLA_408594921EDR_F0051398NCAM00220M1.png,1,27553,119,282,400,104,310.942511,332.783508,3.846154,False,False,False,False
train,NLA_408594626EDR_F0051398NCAM05134M1,F0051398NCAM05134M1,msl/ncam/images/edr/NLA_408594626EDR_F0051398NCAM05134M1.JPG,msl/ncam/labels/train/NLA_408594626EDR_F0051398NCAM05134M1.png,1,522,904,151,106,9,972.224138,156.37931,11.777778,False,False,False,True
train,NLA_409210762EDR_F0051662NCAM00207M1,F0051662NCAM00207M1,msl/ncam/images/edr/NLA_409210762EDR_F0051662NCAM00207M1.JPG,msl/ncam/labels/train/NLA_409210762EDR_F0051662NCAM00207M1.png,1,21972,10,171,261,172,120.221646,276.421491,1.517442,False,False,False,False
train,NLA_409210762EDR_F0051662NCAM00207M1,F0051662NCAM00207M1,msl/ncam/images/edr/NLA_409210762EDR_F0051662NCAM00207M1.JPG,msl/ncam/labels/train/NLA_409210762EDR_F0051662NCAM00207M1.png,2,300,224,356,36,16,245.943333,362.663333,2.25,False,False,False,False
train,NLA_409210762EDR_F0051662NCAM00207M1,F0051662NCAM00207M1,msl/ncam/images/edr/NLA_409210762EDR_F0051662NCAM00207M1.JPG,msl/ncam/labels/train/NLA_409210762EDR_F0051662NCAM00207M1.png,3,46441,619,370,400,273,835.094464,507.77873,1.465201,False,False,False,False
train,NLA_409210762EDR_F0051662NCAM00207M1,F0051662NCAM00207M1,msl/ncam/images/edr/NLA_409210762EDR_F0051662NCAM00207M1.JPG,msl/ncam/labels/train/NLA_409210762EDR_F0051662NCAM00207M1.png,4,268,226,373,30,25,242.839552,387.80597,1.2,False,False,False,False
train,NLA_409211313EDR_F0051662NCAM00207M1,F0051662NCAM00207M1,msl/ncam/images/edr/NLA_409211313EDR_F0051662NCAM00207M1.JPG,msl/ncam/labels/train/NLA_409211313EDR_F0051662NCAM00207M1.png,1,28879,8,289,209,257,95.49884,415.12078,0.81323,False,False,False,False
train,NLA_409211313EDR_F0051662NCAM00207M1,F0051662NCAM00207M1,msl/ncam/images/edr/NLA_409211313EDR_F0051662NCAM00207M1.JPG,msl/ncam/labels/train/NLA_409211313EDR_F0051662NCAM00207M1.png,2,61624,440,317,573,405,775.649211,594.602282,1.414815,False,False,True,False
train,NLA_409207249EDR_F0051662NCAM00320M1,F0051662NCAM00320M1,msl/ncam/images/edr/NLA_409207249EDR_F0051662NCAM00320M1.JPG,msl/ncam/labels/train/NLA_409207249EDR_F0051662NCAM00320M1.png,1,32726,12,147,267,255,124.380187,293.071931,1.047059,False,False,False,False
train,NLA_409207249EDR_F0051662NCAM00320M1,F0051662NCAM00320M1,msl/ncam/images/edr/NLA_409207249EDR_F0051662NCAM00320M1.JPG,msl/ncam/labels/train/NLA_409207249EDR_F0051662NCAM00320M1.png,2,807,476,263,85,19,529.276332,270.477076,4.473684,False,False,False,True
train,NLA_409207249EDR_F0051662NCAM00320M1,F0051662NCAM00320M1,msl/ncam/images/edr/NLA_409207249EDR_F0051662NCAM00320M1.JPG,msl/ncam/labels/train/NLA_409207249EDR_F0051662NCAM00320M1.png,3,94163,611,277,405,395,840.695581,472.321092,1.025316,False,False,True,False
train,NLA_409207249EDR_F0051662NCAM00320M1,F0051662NCAM00320M1,msl/ncam/images/edr/NLA_409207249EDR_F0051662NCAM00320M1.JPG,msl/ncam/labels/train/NLA_409207249EDR_F0051662NCAM00320M1.png,4,1758,404,375,92,46,436.134812,397.811149,2.0,False,False,False,False
train,NLA_409130029EDR_F0051662NCAM07753M1,F0051662NCAM07753M1,msl/ncam/images/edr/NLA_409130029EDR_F0051662NCAM07753M1.JPG,msl/ncam/labels/train/NLA_409130029EDR_F0051662NCAM07753M1.png,1,39,709,183,39,1,728.0,183.0,39.0,False,True,False,True
train,NLA_409130029EDR_F0051662NCAM07753M1,F0051662NCAM07753M1,msl/ncam/images/edr/NLA_409130029EDR_F0051662NCAM07753M1.JPG,msl/ncam/labels/train/NLA_409130029EDR_F0051662NCAM07753M1.png,2,503,613,189,56,33,638.095427,206.149105,1.69697,False,False,False,False
train,NLA_409130029EDR_F0051662NCAM07753M1,F0051662NCAM07753M1,msl/ncam/images/edr/NLA_409130029EDR_F0051662NCAM07753M1.JPG,msl/ncam/labels/train/NLA_409130029EDR_F0051662NCAM07753M1.png,3,10412,775,200,245,196,944.698233,329.335959,1.25,False,False,False,False
train,NLA_409130029EDR_F0051662NCAM07753M1,F0051662NCAM07753M1,msl/ncam/images/edr/NLA_409130029EDR_F0051662NCAM07753M1.JPG,msl/ncam/labels/train/NLA_409130029EDR_F0051662NCAM07753M1.png,4,1,771,280,1,1,771.0,280.0,1.0,False,True,False,False
train,NLA_409130029EDR_F0051662NCAM07753M1,F0051662NCAM07753M1,msl/ncam/images/edr/NLA_409130029EDR_F0051662NCAM07753M1.JPG,msl/ncam/labels/train/NLA_409130029EDR_F0051662NCAM07753M1.png,5,1,773,281,1,1,773.0,281.0,1.0,False,True,False,False
train,NLA_409130057EDR_F0051662NCAM07753M1,F0051662NCAM07753M1,msl/ncam/images/edr/NLA_409130057EDR_F0051662NCAM07753M1.JPG,msl/ncam/labels/train/NLA_409130057EDR_F0051662NCAM07753M1.png,1,629,13,132,52,66,28.0,174.888712,0.787879,False,False,False,False
train,NLA_409130057EDR_F0051662NCAM07753M1,F0051662NCAM07753M1,msl/ncam/images/edr/NLA_409130057EDR_F0051662NCAM07753M1.JPG,msl/ncam/labels/train/NLA_409130057EDR_F0051662NCAM07753M1.png,2,18641,120,179,423,181,282.21737,246.755324,2.337017,False,False,False,False
train,NLA_409130057EDR_F0051662NCAM07753M1,F0051662NCAM07753M1,msl/ncam/images/edr/NLA_409130057EDR_F0051662NCAM07753M1.JPG,msl/ncam/labels/train/NLA_409130057EDR_F0051662NCAM07753M1.png,3,1,465,326,1,1,465.0,326.0,1.0,False,True,False,False
train,NLA_409130057EDR_F0051662NCAM07753M1,F0051662NCAM07753M1,msl/ncam/images/edr/NLA_409130057EDR_F0051662NCAM07753M1.JPG,msl/ncam/labels/train/NLA_409130057EDR_F0051662NCAM07753M1.png,4,2,469,327,2,1,469.5,327.0,2.0,False,True,False,False
train,NLA_409130057EDR_F0051662NCAM07753M1,F0051662NCAM07753M1,msl/ncam/images/edr/NLA_409130057EDR_F0051662NCAM07753M1.JPG,msl/ncam/labels/train/NLA_409130057EDR_F0051662NCAM07753M1.png,5,1035,472,328,142,35,554.092754,348.108213,4.057143,False,False,False,True
train,NLA_409130057EDR_F0051662NCAM07753M1,F0051662NCAM07753M1,msl/ncam/images/edr/NLA_409130057EDR_F0051662NCAM07753M1.JPG,msl/ncam/labels/train/NLA_409130057EDR_F0051662NCAM07753M1.png,6,1,545,360,1,1,545.0,360.0,1.0,False,True,False,False
train,NLA_409130057EDR_F0051662NCAM07753M1,F0051662NCAM07753M1,msl/ncam/images/edr/NLA_409130057EDR_F0051662NCAM07753M1.JPG,msl/ncam/labels/train/NLA_409130057EDR_F0051662NCAM07753M1.png,7,37596,721,422,293,235,902.898181,523.190393,1.246809,False,False,False,False
train,NLA_409130057EDR_F0051662NCAM07753M1,F0051662NCAM07753M1,msl/ncam/images/edr/NLA_409130057EDR_F0051662NCAM07753M1.JPG,msl/ncam/labels/train/NLA_409130057EDR_F0051662NCAM07753M1.png,8,10,980,432,7,2,983.6,432.7,3.5,False,True,False,False
train,NLA_409130092EDR_F0051662NCAM07753M1,F0051662NCAM07753M1,msl/ncam/images/edr/NLA_409130092EDR_F0051662NCAM07753M1.JPG,msl/ncam/labels/train/NLA_409130092EDR_F0051662NCAM07753M1.png,1,245531,47,357,968,560,606.813319,593.257703,1.728571,False,False,True,False
train,NLA_409130127EDR_F0051662NCAM07753M1,F0051662NCAM07753M1,msl/ncam/images/edr/NLA_409130127EDR_F0051662NCAM07753M1.JPG,msl/ncam/labels/train/NLA_409130127EDR_F0051662NCAM07753M1.png,1,279,9,238,9,74,14.408602,279.505376,0.121622,False,False,False,True
train,NLA_409130127EDR_F0051662NCAM07753M1,F0051662NCAM07753M1,msl/ncam/images/edr/NLA_409130127EDR_F0051662NCAM07753M1.JPG,msl/ncam/labels/train/NLA_409130127EDR_F0051662NCAM07753M1.png,2,16913,667,277,318,80,812.147165,315.454621,3.975,False,False,False,False
train,NLA_409130127EDR_F0051662NCAM07753M1,F0051662NCAM07753M1,msl/ncam/images/edr/NLA_409130127EDR_F0051662NCAM07753M1.JPG,msl/ncam/labels/train/NLA_409130127EDR_F0051662NCAM07753M1.png,3,418,662,369,46,17,684.95933,376.949761,2.705882,False,False,False,False
train,NLA_409130127EDR_F0051662NCAM07753M1,F0051662NCAM07753M1,msl/ncam/images/edr/NLA_409130127EDR_F0051662NCAM07753M1.JPG,msl/ncam/labels/train/NLA_409130127EDR_F0051662NCAM07753M1.png,4,233941,4,437,827,437,430.361912,671.335691,1.892449,False,False,True,False
train,NLA_409303705EDR_F0051674NCAM00351M1,F0051674NCAM00351M1,msl/ncam/images/edr/NLA_409303705EDR_F0051674NCAM00351M1.JPG,msl/ncam/labels/train/NLA_409303705EDR_F0051674NCAM00351M1.png,1,60216,7,8,353,235,155.561379,102.044988,1.502128,False,False,True,False
train,NLA_409303705EDR_F0051674NCAM00351M1,F0051674NCAM00351M1,msl/ncam/images/edr/NLA_409303705EDR_F0051674NCAM00351M1.JPG,msl/ncam/labels/train/NLA_409303705EDR_F0051674NCAM00351M1.png,2,32821,457,8,469,96,659.811675,49.693915,4.885417,False,False,False,True
train,NLA_409307104EDR_F0051858NCAM05133M1,F0051858NCAM05133M1,msl/ncam/images/edr/NLA_409307104EDR_F0051858NCAM05133M1.JPG,msl/ncam/labels/train/NLA_409307104EDR_F0051858NCAM05133M1.png,1,5769,657,293,160,70,728.736523,326.58121,2.285714,False,False,False,False
train,NLA_409307104EDR_F0051858NCAM05133M1,F0051858NCAM05133M1,msl/ncam/images/edr/NLA_409307104EDR_F0051858NCAM05133M1.JPG,msl/ncam/labels/train/NLA_409307104EDR_F0051858NCAM05133M1.png,2,1,717,297,1,1,717.0,297.0,1.0,False,True,False,False
train,NLA_409307104EDR_F0051858NCAM05133M1,F0051858NCAM05133M1,msl/ncam/images/edr/NLA_409307104EDR_F0051858NCAM05133M1.JPG,msl/ncam/labels/train/NLA_409307104EDR_F0051858NCAM05133M1.png,3,2,758,304,2,1,758.5,304.0,2.0,False,True,False,False
train,NLA_409307104EDR_F0051858NCAM05133M1,F0051858NCAM05133M1,msl/ncam/images/edr/NLA_409307104EDR_F0051858NCAM05133M1.JPG,msl/ncam/labels/train/NLA_409307104EDR_F0051858NCAM05133M1.png,4,5,764,305,5,1,766.0,305.0,5.0,False,True,False,True
train,NLA_409307104EDR_F0051858NCAM05133M1,F0051858NCAM05133M1,msl/ncam/images/edr/NLA_409307104EDR_F0051858NCAM05133M1.JPG,msl/ncam/labels/train/NLA_409307104EDR_F0051858NCAM05133M1.png,5,144,770,306,59,10,804.486111,310.423611,5.9,False,False,False,True
train,NLA_409307104EDR_F0051858NCAM05133M1,F0051858NCAM05133M1,msl/ncam/images/edr/NLA_409307104EDR_F0051858NCAM05133M1.JPG,msl/ncam/labels/train/NLA_409307104EDR_F0051858NCAM05133M1.png,6,16,675,338,8,6,677.4375,340.8125,1.333333,False,True,False,False
train,NLA_409307139EDR_F0051858NCAM05133M1,F0051858NCAM05133M1,msl/ncam/images/edr/NLA_409307139EDR_F0051858NCAM05133M1.JPG,msl/ncam/labels/train/NLA_409307139EDR_F0051858NCAM05133M1.png,1,18236,165,140,294,83,308.273196,177.225049,3.542169,False,False,False,False
train,NLA_409307139EDR_F0051858NCAM05133M1,F0051858NCAM05133M1,msl/ncam/images/edr/NLA_409307139EDR_F0051858NCAM05133M1.JPG,msl/ncam/labels/train/NLA_409307139EDR_F0051858NCAM05133M1.png,2,82,51,249,43,18,74.743902,255.731707,2.388889,False,False,False,False
train,NLA_409307139EDR_F0051858NCAM05133M1,F0051858NCAM05133M1,msl/ncam/images/edr/NLA_409307139EDR_F0051858NCAM05133M1.JPG,msl/ncam/labels/train/NLA_409307139EDR_F0051858NCAM05133M1.png,3,1,49,267,1,1,49.0,267.0,1.0,False,True,False,False
train,NLA_409307139EDR_F0051858NCAM05133M1,F0051858NCAM05133M1,msl/ncam/images/edr/NLA_409307139EDR_F0051858NCAM05133M1.JPG,msl/ncam/labels/train/NLA_409307139EDR_F0051858NCAM05133M1.png,4,1,47,268,1,1,47.0,268.0,1.0,False,True,False,False
train,NLA_409307139EDR_F0051858NCAM05133M1,F0051858NCAM05133M1,msl/ncam/images/edr/NLA_409307139EDR_F0051858NCAM05133M1.JPG,msl/ncam/labels/train/NLA_409307139EDR_F0051858NCAM05133M1.png,5,1,40,271,1,1,40.0,271.0,1.0,False,True,False,False
train,NLA_409307139EDR_F0051858NCAM05133M1,F0051858NCAM05133M1,msl/ncam/images/edr/NLA_409307139EDR_F0051858NCAM05133M1.JPG,msl/ncam/labels/train/NLA_409307139EDR_F0051858NCAM05133M1.png,6,1,42,270,1,1,42.0,270.0,1.0,False,True,False,False
train,NLA_409307139EDR_F0051858NCAM05133M1,F0051858NCAM05133M1,msl/ncam/images/edr/NLA_409307139EDR_F0051858NCAM05133M1.JPG,msl/ncam/labels/train/NLA_409307139EDR_F0051858NCAM05133M1.png,7,1,23,278,1,1,23.0,278.0,1.0,False,True,False,False
train,NLA_409307139EDR_F0051858NCAM05133M1,F0051858NCAM05133M1,msl/ncam/images/edr/NLA_409307139EDR_F0051858NCAM05133M1.JPG,msl/ncam/labels/train/NLA_409307139EDR_F0051858NCAM05133M1.png,8,11082,17,289,164,89,84.256362,332.6146,1.842697,False,False,False,False
train,NLA_410546009EDR_F0051902NCAM05703M1,F0051902NCAM05703M1,msl/ncam/images/edr/NLA_410546009EDR_F0051902NCAM05703M1.JPG,msl/ncam/labels/train/NLA_410546009EDR_F0051902NCAM05703M1.png,1,30646,616,159,331,139,782.95373,217.820792,2.381295,False,False,False,False
train,NLA_410546009EDR_F0051902NCAM05703M1,F0051902NCAM05703M1,msl/ncam/images/edr/NLA_410546009EDR_F0051902NCAM05703M1.JPG,msl/ncam/labels/train/NLA_410546009EDR_F0051902NCAM05703M1.png,2,18577,532,398,252,122,658.723206,452.90865,2.065574,False,False,False,False
train,NLA_410546037EDR_F0051902NCAM05703M1,F0051902NCAM05703M1,msl/ncam/images/edr/NLA_410546037EDR_F0051902NCAM05703M1.JPG,msl/ncam/labels/train/NLA_410546037EDR_F0051902NCAM05703M1.png,1,2936,139,161,101,54,186.63658,187.74421,1.87037,False,False,False,False
train,NLA_410546037EDR_F0051902NCAM05703M1,F0051902NCAM05703M1,msl/ncam/images/edr/NLA_410546037EDR_F0051902NCAM05703M1.JPG,msl/ncam/labels/train/NLA_410546037EDR_F0051902NCAM05703M1.png,2,12421,6,194,182,94,85.6361,238.448434,1.93617,False,False,False,False
train,NLA_410546037EDR_F0051902NCAM05703M1,F0051902NCAM05703M1,msl/ncam/images/edr/NLA_410546037EDR_F0051902NCAM05703M1.JPG,msl/ncam/labels/train/NLA_410546037EDR_F0051902NCAM05703M1.png,3,10354,12,431,119,138,60.454317,490.808383,0.862319,False,False,False,False
train,NLA_410902955EDR_F0051916NCAM00352M1,F0051916NCAM00352M1,msl/ncam/images/edr/NLA_410902955EDR_F0051916NCAM00352M1.JPG,msl/ncam/labels/train/NLA_410902955EDR_F0051916NCAM00352M1.png,1,34137,15,11,306,168,129.548964,84.045347,1.821429,False,False,False,False
train,NLA_410902989EDR_F0051916NCAM00352M1,F0051916NCAM00352M1,msl/ncam/images/edr/NLA_410902989EDR_F0051916NCAM00352M1.JPG,msl/ncam/labels/train/NLA_410902989EDR_F0051916NCAM00352M1.png,1,8685,7,6,328,46,139.122971,24.129419,7.130435,False,False,False,True
train,NLA_410902781EDR_F0051916NCAM00457M1,F0051916NCAM00457M1,msl/ncam/images/edr/NLA_410902781EDR_F0051916NCAM00457M1.JPG,msl/ncam/labels/train/NLA_410902781EDR_F0051916NCAM00457M1.png,1,25597,196,69,337,141,366.564636,140.060945,2.390071,False,False,False,False
train,NLA_410902781EDR_F0051916NCAM00457M1,F0051916NCAM00457M1,msl/ncam/images/edr/NLA_410902781EDR_F0051916NCAM00457M1.JPG,msl/ncam/labels/train/NLA_410902781EDR_F0051916NCAM00457M1.png,2,2885,211,357,277,112,374.570191,406.282496,2.473214,False,False,False,False
train,NLA_410902781EDR_F0051916NCAM00457M1,F0051916NCAM00457M1,msl/ncam/images/edr/NLA_410902781EDR_F0051916NCAM00457M1.JPG,msl/ncam/labels/train/NLA_410902781EDR_F0051916NCAM00457M1.png,3,7,207,365,4,3,208.714286,366.285714,1.333333,False,True,False,False
train,NLA_410902781EDR_F0051916NCAM00457M1,F0051916NCAM00457M1,msl/ncam/images/edr/NLA_410902781EDR_F0051916NCAM00457M1.JPG,msl/ncam/labels/train/NLA_410902781EDR_F0051916NCAM00457M1.png,4,12,234,367,12,1,239.5,367.0,12.0,False,True,False,True
train,NLA_411168773EDR_F0051954NCAM00207M1,F0051954NCAM00207M1,msl/ncam/images/edr/NLA_411168773EDR_F0051954NCAM00207M1.JPG,msl/ncam/labels/train/NLA_411168773EDR_F0051954NCAM00207M1.png,1,292,183,11,121,4,253.380137,11.982877,30.25,False,False,False,True
train,NLA_411168773EDR_F0051954NCAM00207M1,F0051954NCAM00207M1,msl/ncam/images/edr/NLA_411168773EDR_F0051954NCAM00207M1.JPG,msl/ncam/labels/train/NLA_411168773EDR_F0051954NCAM00207M1.png,2,833,1011,559,8,140,1014.096038,631.565426,0.057143,False,False,False,True
train,NLA_411604686EDR_F0051954NCAM00207M1,F0051954NCAM00207M1,msl/ncam/images/edr/NLA_411604686EDR_F0051954NCAM00207M1.JPG,msl/ncam/labels/train/NLA_411604686EDR_F0051954NCAM00207M1.png,1,102,586,8,55,3,607.284314,9.392157,18.333333,False,False,False,True
train,NLA_411062148EDR_F0051954NCAM00230M1,F0051954NCAM00230M1,msl/ncam/images/edr/NLA_411062148EDR_F0051954NCAM00230M1.JPG,msl/ncam/labels/train/NLA_411062148EDR_F0051954NCAM00230M1.png,1,32,854,163,16,3,862.625,164.34375,5.333333,False,True,False,True
train,NLA_410988557EDR_F0051954NCAM00353M1,F0051954NCAM00353M1,msl/ncam/images/edr/NLA_410988557EDR_F0051954NCAM00353M1.JPG,msl/ncam/labels/train/NLA_410988557EDR_F0051954NCAM00353M1.png,1,748,265,11,82,11,306.86631,16.667112,7.454545,False,False,False,True
train,NLA_410988557EDR_F0051954NCAM00353M1,F0051954NCAM00353M1,msl/ncam/images/edr/NLA_410988557EDR_F0051954NCAM00353M1.JPG,msl/ncam/labels/train/NLA_410988557EDR_F0051954NCAM00353M1.png,2,5471,232,26,117,72,297.410345,55.355145,1.625,False,False,False,False
train,NLA_410988557EDR_F0051954NCAM00353M1,F0051954NCAM00353M1,msl/ncam/images/edr/NLA_410988557EDR_F0051954NCAM00353M1.JPG,msl/ncam/labels/train/NLA_410988557EDR_F0051954NCAM00353M1.png,3,1713,191,62,106,50,243.716287,86.762405,2.12,False,False,False,False
train,NLA_410988557EDR_F0051954NCAM00353M1,F0051954NCAM00353M1,msl/ncam/images/edr/NLA_410988557EDR_F0051954NCAM00353M1.JPG,msl/ncam/labels/train/NLA_410988557EDR_F0051954NCAM00353M1.png,4,14,304,102,9,6,308.571429,104.785714,1.5,False,True,False,False
