dataset_version,dataset_doi,archive_filename,archive_md5,archive_sha256,dataset_relative_image_path,dataset_relative_mask_path,stable_source_image_id,mission,rover,camera,sequence_id,label_role,agreement_threshold,label_scheme,image_width,image_height,mask_width,mask_height,valid_pixel_fraction,per_class_pixel_counts_json,candidate_image_count,stem_relationship,split_name
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLA_398920558EDR_F0030078NCAM00302M1.JPG,msl/ncam/labels/train/NLA_398920558EDR_F0030078NCAM00302M1.png,NLA_398920558EDR_F0030078NCAM00302M1,msl,curiosity,ncam,F0030078NCAM00302M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.71724987,"{""0"": 752091, ""255"": 296485}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLA_398920191EDR_F0030078NCAM00304M1.JPG,msl/ncam/labels/train/NLA_398920191EDR_F0030078NCAM00304M1.png,NLA_398920191EDR_F0030078NCAM00304M1,msl,curiosity,ncam,F0030078NCAM00304M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.52774811,"{""0"": 553384, ""255"": 495192}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLA_398920279EDR_F0030078NCAM00304M1.JPG,msl/ncam/labels/train/NLA_398920279EDR_F0030078NCAM00304M1.png,NLA_398920279EDR_F0030078NCAM00304M1,msl,curiosity,ncam,F0030078NCAM00304M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.11898422,"{""0"": 124764, ""255"": 923812}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLA_398920346EDR_F0030078NCAM00304M1.JPG,msl/ncam/labels/train/NLA_398920346EDR_F0030078NCAM00304M1.png,NLA_398920346EDR_F0030078NCAM00304M1,msl,curiosity,ncam,F0030078NCAM00304M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.09380913,"{""0"": 98366, ""255"": 950210}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLA_398920382EDR_F0030078NCAM00304M1.JPG,msl/ncam/labels/train/NLA_398920382EDR_F0030078NCAM00304M1.png,NLA_398920382EDR_F0030078NCAM00304M1,msl,curiosity,ncam,F0030078NCAM00304M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.08445072,"{""0"": 88553, ""255"": 960023}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLA_398920416EDR_F0030078NCAM00304M1.JPG,msl/ncam/labels/train/NLA_398920416EDR_F0030078NCAM00304M1.png,NLA_398920416EDR_F0030078NCAM00304M1,msl,curiosity,ncam,F0030078NCAM00304M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.11022854,"{""0"": 115583, ""255"": 932993}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLA_398920451EDR_F0030078NCAM00304M1.JPG,msl/ncam/labels/train/NLA_398920451EDR_F0030078NCAM00304M1.png,NLA_398920451EDR_F0030078NCAM00304M1,msl,curiosity,ncam,F0030078NCAM00304M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.52219772,"{""0"": 547564, ""255"": 501012}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLA_399365141EDR_F0030100NCAM00305M1.JPG,msl/ncam/labels/train/NLA_399365141EDR_F0030100NCAM00305M1.png,NLA_399365141EDR_F0030100NCAM00305M1,msl,curiosity,ncam,F0030100NCAM00305M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.36129475,"{""0"": 378845, ""255"": 669731}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLA_399365176EDR_F0030100NCAM00305M1.JPG,msl/ncam/labels/train/NLA_399365176EDR_F0030100NCAM00305M1.png,NLA_399365176EDR_F0030100NCAM00305M1,msl,curiosity,ncam,F0030100NCAM00305M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.56272221,"{""0"": 590057, ""255"": 458519}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLA_399365204EDR_F0030100NCAM00305M1.JPG,msl/ncam/labels/train/NLA_399365204EDR_F0030100NCAM00305M1.png,NLA_399365204EDR_F0030100NCAM00305M1,msl,curiosity,ncam,F0030100NCAM00305M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.44018173,"{""0"": 461564, ""255"": 587012}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLA_399365236EDR_F0030100NCAM00403M1.JPG,msl/ncam/labels/train/NLA_399365236EDR_F0030100NCAM00403M1.png,NLA_399365236EDR_F0030100NCAM00403M1,msl,curiosity,ncam,F0030100NCAM00403M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.50209713,"{""0"": 526487, ""255"": 522089}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLA_399365272EDR_F0030100NCAM00403M1.JPG,msl/ncam/labels/train/NLA_399365272EDR_F0030100NCAM00403M1.png,NLA_399365272EDR_F0030100NCAM00403M1,msl,curiosity,ncam,F0030100NCAM00403M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.89927673,"{""0"": 942960, ""255"": 105616}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLA_399365300EDR_F0030100NCAM00403M1.JPG,msl/ncam/labels/train/NLA_399365300EDR_F0030100NCAM00403M1.png,NLA_399365300EDR_F0030100NCAM00403M1,msl,curiosity,ncam,F0030100NCAM00403M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.96648121,"{""0"": 1013429, ""255"": 35147}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLA_399449733EDR_F0030106NCAM00411M1.JPG,msl/ncam/labels/train/NLA_399449733EDR_F0030106NCAM00411M1.png,NLA_399449733EDR_F0030106NCAM00411M1,msl,curiosity,ncam,F0030106NCAM00411M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.69043636,"{""0"": 723975, ""255"": 324601}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLA_399455647EDR_F0030260NCAM00413M1.JPG,msl/ncam/labels/train/NLA_399455647EDR_F0030260NCAM00413M1.png,NLA_399455647EDR_F0030260NCAM00413M1,msl,curiosity,ncam,F0030260NCAM00413M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.89497185,"{""0"": 938446, ""255"": 110130}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLA_399455675EDR_F0030260NCAM00413M1.JPG,msl/ncam/labels/train/NLA_399455675EDR_F0030260NCAM00413M1.png,NLA_399455675EDR_F0030260NCAM00413M1,msl,curiosity,ncam,F0030260NCAM00413M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.87758827,"{""0"": 920218, ""255"": 128358}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLA_399455704EDR_F0030260NCAM00413M1.JPG,msl/ncam/labels/train/NLA_399455704EDR_F0030260NCAM00413M1.png,NLA_399455704EDR_F0030260NCAM00413M1,msl,curiosity,ncam,F0030260NCAM00413M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.91149712,"{""0"": 955774, ""255"": 92802}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLA_399455732EDR_F0030260NCAM00413M1.JPG,msl/ncam/labels/train/NLA_399455732EDR_F0030260NCAM00413M1.png,NLA_399455732EDR_F0030260NCAM00413M1,msl,curiosity,ncam,F0030260NCAM00413M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.86647797,"{""0"": 908568, ""255"": 140008}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLA_399455767EDR_F0030260NCAM00413M1.JPG,msl/ncam/labels/train/NLA_399455767EDR_F0030260NCAM00413M1.png,NLA_399455767EDR_F0030260NCAM00413M1,msl,curiosity,ncam,F0030260NCAM00413M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.61555386,"{""0"": 645455, ""255"": 403121}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLA_399621461EDR_F0030308NCAM00404M1.JPG,msl/ncam/labels/train/NLA_399621461EDR_F0030308NCAM00404M1.png,NLA_399621461EDR_F0030308NCAM00404M1,msl,curiosity,ncam,F0030308NCAM00404M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.94367886,"{""0"": 989519, ""255"": 59057}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLA_399621413EDR_F0030308NCAM00405M1.JPG,msl/ncam/labels/train/NLA_399621413EDR_F0030308NCAM00405M1.png,NLA_399621413EDR_F0030308NCAM00405M1,msl,curiosity,ncam,F0030308NCAM00405M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.81027412,"{""0"": 849634, ""255"": 198942}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLA_399627657EDR_F0030372NCAM00406M1.JPG,msl/ncam/labels/train/NLA_399627657EDR_F0030372NCAM00406M1.png,NLA_399627657EDR_F0030372NCAM00406M1,msl,curiosity,ncam,F0030372NCAM00406M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.81008053,"{""0"": 849431, ""255"": 199145}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLA_399627692EDR_F0030372NCAM00406M1.JPG,msl/ncam/labels/train/NLA_399627692EDR_F0030372NCAM00406M1.png,NLA_399627692EDR_F0030372NCAM00406M1,msl,curiosity,ncam,F0030372NCAM00406M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.82624149,"{""0"": 866377, ""255"": 182199}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLA_399627727EDR_F0030372NCAM00406M1.JPG,msl/ncam/labels/train/NLA_399627727EDR_F0030372NCAM00406M1.png,NLA_399627727EDR_F0030372NCAM00406M1,msl,curiosity,ncam,F0030372NCAM00406M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.74220562,"{""0"": 778259, ""255"": 270317}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLA_399627814EDR_F0030372NCAM00406M1.JPG,msl/ncam/labels/train/NLA_399627814EDR_F0030372NCAM00406M1.png,NLA_399627814EDR_F0030372NCAM00406M1,msl,curiosity,ncam,F0030372NCAM00406M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.35423374,"{""0"": 371441, ""255"": 677135}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLA_399627849EDR_F0030372NCAM00406M1.JPG,msl/ncam/labels/train/NLA_399627849EDR_F0030372NCAM00406M1.png,NLA_399627849EDR_F0030372NCAM00406M1,msl,curiosity,ncam,F0030372NCAM00406M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.09637356,"{""0"": 101055, ""255"": 947521}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLA_399627884EDR_F0030372NCAM00406M1.JPG,msl/ncam/labels/train/NLA_399627884EDR_F0030372NCAM00406M1.png,NLA_399627884EDR_F0030372NCAM00406M1,msl,curiosity,ncam,F0030372NCAM00406M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.32729530,"{""0"": 343194, ""255"": 705382}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLA_399627919EDR_F0030372NCAM00406M1.JPG,msl/ncam/labels/train/NLA_399627919EDR_F0030372NCAM00406M1.png,NLA_399627919EDR_F0030372NCAM00406M1,msl,curiosity,ncam,F0030372NCAM00406M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.41829872,"{""0"": 438618, ""255"": 609958}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLA_399627511EDR_F0030372NCAM00407M1.JPG,msl/ncam/labels/train/NLA_399627511EDR_F0030372NCAM00407M1.png,NLA_399627511EDR_F0030372NCAM00407M1,msl,curiosity,ncam,F0030372NCAM00407M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.46423435,"{""0"": 486785, ""255"": 561791}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLA_399627538EDR_F0030372NCAM00407M1.JPG,msl/ncam/labels/train/NLA_399627538EDR_F0030372NCAM00407M1.png,NLA_399627538EDR_F0030372NCAM00407M1,msl,curiosity,ncam,F0030372NCAM00407M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.69352245,"{""0"": 727211, ""255"": 321365}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLA_399627567EDR_F0030372NCAM00407M1.JPG,msl/ncam/labels/train/NLA_399627567EDR_F0030372NCAM00407M1.png,NLA_399627567EDR_F0030372NCAM00407M1,msl,curiosity,ncam,F0030372NCAM00407M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.73798466,"{""0"": 773833, ""255"": 274743}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLA_399627595EDR_F0030372NCAM00407M1.JPG,msl/ncam/labels/train/NLA_399627595EDR_F0030372NCAM00407M1.png,NLA_399627595EDR_F0030372NCAM00407M1,msl,curiosity,ncam,F0030372NCAM00407M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.74832821,"{""0"": 784679, ""255"": 263897}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLA_399627623EDR_F0030372NCAM00407M1.JPG,msl/ncam/labels/train/NLA_399627623EDR_F0030372NCAM00407M1.png,NLA_399627623EDR_F0030372NCAM00407M1,msl,curiosity,ncam,F0030372NCAM00407M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.76901150,"{""0"": 806367, ""255"": 242209}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLA_399803342EDR_F0030496NCAM00416M1.JPG,msl/ncam/labels/train/NLA_399803342EDR_F0030496NCAM00416M1.png,NLA_399803342EDR_F0030496NCAM00416M1,msl,curiosity,ncam,F0030496NCAM00416M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.83197212,"{""0"": 872386, ""255"": 176190}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLA_399807081EDR_F0030530NCAM00414M1.JPG,msl/ncam/labels/train/NLA_399807081EDR_F0030530NCAM00414M1.png,NLA_399807081EDR_F0030530NCAM00414M1,msl,curiosity,ncam,F0030530NCAM00414M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.48331547,"{""0"": 506793, ""255"": 541783}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLA_399807115EDR_F0030530NCAM00414M1.JPG,msl/ncam/labels/train/NLA_399807115EDR_F0030530NCAM00414M1.png,NLA_399807115EDR_F0030530NCAM00414M1,msl,curiosity,ncam,F0030530NCAM00414M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.64059925,"{""0"": 671717, ""255"": 376859}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLA_399807144EDR_F0030530NCAM00414M1.JPG,msl/ncam/labels/train/NLA_399807144EDR_F0030530NCAM00414M1.png,NLA_399807144EDR_F0030530NCAM00414M1,msl,curiosity,ncam,F0030530NCAM00414M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.70484638,"{""0"": 739085, ""255"": 309491}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLA_399807171EDR_F0030530NCAM00414M1.JPG,msl/ncam/labels/train/NLA_399807171EDR_F0030530NCAM00414M1.png,NLA_399807171EDR_F0030530NCAM00414M1,msl,curiosity,ncam,F0030530NCAM00414M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.69169331,"{""0"": 725293, ""255"": 323283}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLA_399807200EDR_F0030530NCAM00414M1.JPG,msl/ncam/labels/train/NLA_399807200EDR_F0030530NCAM00414M1.png,NLA_399807200EDR_F0030530NCAM00414M1,msl,curiosity,ncam,F0030530NCAM00414M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.69445705,"{""0"": 728191, ""255"": 320385}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLA_399807228EDR_F0030530NCAM00414M1.JPG,msl/ncam/labels/train/NLA_399807228EDR_F0030530NCAM00414M1.png,NLA_399807228EDR_F0030530NCAM00414M1,msl,curiosity,ncam,F0030530NCAM00414M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.73733521,"{""0"": 773152, ""255"": 275424}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLA_399807263EDR_F0030530NCAM00414M1.JPG,msl/ncam/labels/train/NLA_399807263EDR_F0030530NCAM00414M1.png,NLA_399807263EDR_F0030530NCAM00414M1,msl,curiosity,ncam,F0030530NCAM00414M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.76401901,"{""0"": 801132, ""255"": 247444}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLA_399807291EDR_F0030530NCAM00414M1.JPG,msl/ncam/labels/train/NLA_399807291EDR_F0030530NCAM00414M1.png,NLA_399807291EDR_F0030530NCAM00414M1,msl,curiosity,ncam,F0030530NCAM00414M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.77180195,"{""0"": 809293, ""255"": 239283}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLA_399807333EDR_F0030530NCAM00414M1.JPG,msl/ncam/labels/train/NLA_399807333EDR_F0030530NCAM00414M1.png,NLA_399807333EDR_F0030530NCAM00414M1,msl,curiosity,ncam,F0030530NCAM00414M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.51351929,"{""0"": 538464, ""255"": 510112}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLA_399807459EDR_F0030530NCAM00415M1.JPG,msl/ncam/labels/train/NLA_399807459EDR_F0030530NCAM00415M1.png,NLA_399807459EDR_F0030530NCAM00415M1,msl,curiosity,ncam,F0030530NCAM00415M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.91282749,"{""0"": 957169, ""255"": 91407}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLA_399807487EDR_F0030530NCAM00415M1.JPG,msl/ncam/labels/train/NLA_399807487EDR_F0030530NCAM00415M1.png,NLA_399807487EDR_F0030530NCAM00415M1,msl,curiosity,ncam,F0030530NCAM00415M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.89051819,"{""0"": 933776, ""255"": 114800}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLA_399807515EDR_F0030530NCAM00415M1.JPG,msl/ncam/labels/train/NLA_399807515EDR_F0030530NCAM00415M1.png,NLA_399807515EDR_F0030530NCAM00415M1,msl,curiosity,ncam,F0030530NCAM00415M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.94942856,"{""0"": 995548, ""255"": 53028}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLA_400066545EDR_F0030872NCAM00302M1.JPG,msl/ncam/labels/train/NLA_400066545EDR_F0030872NCAM00302M1.png,NLA_400066545EDR_F0030872NCAM00302M1,msl,curiosity,ncam,F0030872NCAM00302M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.00000000,"{""255"": 1048576}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLA_400066580EDR_F0030872NCAM00302M1.JPG,msl/ncam/labels/train/NLA_400066580EDR_F0030872NCAM00302M1.png,NLA_400066580EDR_F0030872NCAM00302M1,msl,curiosity,ncam,F0030872NCAM00302M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.39059162,"{""0"": 409565, ""255"": 639011}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLA_400066615EDR_F0030872NCAM00302M1.JPG,msl/ncam/labels/train/NLA_400066615EDR_F0030872NCAM00302M1.png,NLA_400066615EDR_F0030872NCAM00302M1,msl,curiosity,ncam,F0030872NCAM00302M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.72058010,"{""0"": 755583, ""255"": 292993}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLA_400163559EDR_F0040000NCAM00105M1.JPG,msl/ncam/labels/train/NLA_400163559EDR_F0040000NCAM00105M1.png,NLA_400163559EDR_F0040000NCAM00105M1,msl,curiosity,ncam,F0040000NCAM00105M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.57452965,"{""0"": 602438, ""255"": 446138}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLA_400163590EDR_F0040000NCAM00105M1.JPG,msl/ncam/labels/train/NLA_400163590EDR_F0040000NCAM00105M1.png,NLA_400163590EDR_F0040000NCAM00105M1,msl,curiosity,ncam,F0040000NCAM00105M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.49233341,"{""0"": 516249, ""255"": 532327}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLA_400165599EDR_F0040000NCAM00106M1.JPG,msl/ncam/labels/train/NLA_400165599EDR_F0040000NCAM00106M1.png,NLA_400165599EDR_F0040000NCAM00106M1,msl,curiosity,ncam,F0040000NCAM00106M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.22817802,"{""0"": 239262, ""255"": 809314}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLA_400165633EDR_F0040000NCAM00106M1.JPG,msl/ncam/labels/train/NLA_400165633EDR_F0040000NCAM00106M1.png,NLA_400165633EDR_F0040000NCAM00106M1,msl,curiosity,ncam,F0040000NCAM00106M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.52649784,"{""0"": 552073, ""255"": 496503}",1,exact,train
